EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,Attrition,AttritionLabel
1180,53,Male,Divorced,Sales,Manager,4,Life Sciences,1,19109,17,1,No,Non-Travel,22,1,2,2,3,4,1,27,8,38,0,No
1181,57,Male,Single,Sales,Sales Representative,2,Human Resources,2,15794,17,1,No,Non-Travel,2,1,3,3,3,0,1,13,7,39,0,No
1182,54,Male,Married,Sales,Sales Executive,2,Medical,1,12058,19,0,Yes,Travel_Rarely,18,2,2,3,3,0,6,7,0,39,0,No
1183,50,Female,Married,Human Resources,Human Resources,3,Life Sciences,4,1795,23,0,No,Travel_Rarely,9,3,2,3,3,4,0,8,3,31,0,No
1184,53,Male,Single,Research & Development,Manufacturing Director,3,Life Sciences,1,5377,18,0,No,Travel_Rarely,13,4,1,3,3,2,9,34,16,33,0,No
1185,20,Male,Married,Sales,Sales Representative,2,Technical Degree,1,15932,23,2,Yes,Travel_Rarely,7,2,2,3,3,2,1,36,11,5,0,No
1186,26,Male,Married,Research & Development,Research Scientist,3,Technical Degree,3,5281,12,1,No,Travel_Rarely,10,1,2,2,4,0,9,20,19,7,0,No
1187,25,Male,Married,Research & Development,Manufacturing Director,3,Human Resources,4,7003,22,1,No,Non-Travel,9,1,3,2,4,0,3,17,17,8,0,No
1188,50,Male,Married,Research & Development,Manufacturing Director,2,Life Sciences,1,8020,18,2,Yes,Travel_Rarely,22,3,2,2,4,3,0,32,2,34,0,No
1189,23,Female,Single,Research & Development,Manufacturing Director,1,Medical,2,15095,18,0,Yes,Travel_Rarely,15,4,2,2,3,4,3,7,2,4,1,Yes
1190,58,Female,Married,Sales,Sales Executive,3,Life Sciences,1,10270,15,1,No,Travel_Rarely,5,3,3,1,4,2,9,16,3,43,1,Yes
1191,56,Male,Single,Sales,Manager,3,Life Sciences,1,19742,23,2,No,Non-Travel,12,4,2,2,3,3,4,30,16,38,0,No
1192,21,Male,Single,Research & Development,Manufacturing Director,1,Life Sciences,3,8020,13,0,No,Travel_Rarely,1,4,3,1,4,2,8,33,14,6,0,No
1193,30,Female,Divorced,Human Resources,Human Resources,1,Life Sciences,4,2221,19,0,No,Travel_Rarely,12,3,2,2,3,0,0,5,0,14,1,Yes
1194,19,Male,Married,Research & Development,Manufacturing Director,1,Medical,4,15150,22,1,Yes,Non-Travel,22,2,1,3,4,4,4,21,15,4,0,No
1195,22,Male,Married,Sales,Sales Executive,2,Human Resources,2,10353,17,0,Yes,Non-Travel,6,3,1,3,3,1,1,13,10,1,0,No
1196,44,Male,Married,Sales,Sales Executive,1,Life Sciences,2,7713,11,2,No,Travel_Rarely,19,3,2,3,3,4,8,2,2,24,0,No
1197,49,Female,Single,Research & Development,Healthcare Representative,2,Human Resources,2,16905,18,0,Yes,Travel_Rarely,19,1,1,1,3,5,5,11,3,32,1,Yes
1198,38,Female,Married,Research & Development,Research Scientist,4,Life Sciences,1,19904,20,1,Yes,Travel_Rarely,16,1,3,2,3,1,1,35,23,20,1,Yes
1199,25,Male,Married,Research & Development,Laboratory Technician,4,Medical,1,1152,23,2,No,Non-Travel,19,3,2,2,3,3,2,11,5,5,0,No
1200,55,Male,Single,Research & Development,Manufacturing Director,1,Life Sciences,2,11690,15,0,No,Travel_Rarely,3,3,3,1,3,1,7,1,1,36,0,No
1201,25,Female,Divorced,Research & Development,Healthcare Representative,1,Life Sciences,4,8376,16,0,No,Travel_Rarely,23,1,1,1,3,1,0,1,1,5,1,Yes
1202,20,Male,Married,Sales,Manager,4,Life Sciences,4,4237,19,0,No,Travel_Rarely,10,4,3,1,3,3,2,14,1,4,0,No
1203,20,Female,Single,Sales,Manager,2,Marketing,2,5591,20,2,Yes,Travel_Rarely,27,3,1,1,3,4,9,22,0,4,1,Yes
1204,39,Male,Married,Research & Development,Research Scientist,2,Marketing,3,14156,24,0,No,Travel_Rarely,18,2,1,1,3,3,0,28,23,18,0,No
1205,23,Female,Married,Research & Development,Laboratory Technician,1,Technical Degree,4,12406,18,1,Yes,Travel_Rarely,26,2,1,3,3,5,7,16,8,3,0,No
1206,19,Female,Single,Sales,Sales Executive,1,Life Sciences,4,7040,24,2,No,Travel_Rarely,13,2,3,2,3,0,0,31,21,4,0,No
1207,40,Male,Married,Sales,Manager,1,Marketing,2,5252,21,2,No,Travel_Rarely,26,3,1,1,3,0,4,6,3,20,0,No
1208,19,Male,Divorced,Research & Development,Research Scientist,4,Medical,4,14656,24,0,No,Travel_Rarely,18,4,2,3,3,1,3,29,16,3,0,No
1209,55,Male,Married,Sales,Sales Representative,3,Other,1,12505,24,2,No,Travel_Rarely,3,4,1,1,3,3,6,27,24,36,1,Yes
1210,34,Male,Divorced,Sales,Manager,1,Medical,1,10558,13,1,No,Non-Travel,26,1,2,3,3,3,4,13,11,15,0,No
1211,52,Female,Divorced,Research & Development,Research Scientist,2,Other,4,16155,23,2,Yes,Travel_Rarely,28,3,2,1,3,3,7,29,28,35,0,No
1212,51,Male,Divorced,Research & Development,Healthcare Representative,3,Marketing,1,5194,15,1,No,Travel_Frequently,23,4,2,2,3,5,0,16,14,36,0,No
1213,40,Female,Single,Research & Development,Laboratory Technician,2,Marketing,3,13495,14,0,No,Travel_Rarely,3,3,2,1,3,5,4,31,29,25,0,No
1214,47,Male,Married,Sales,Sales Executive,3,Life Sciences,4,8337,24,2,Yes,Non-Travel,23,1,3,1,4,4,3,5,2,28,0,No
1215,25,Female,Single,Research & Development,Research Scientist,4,Medical,2,17693,11,1,No,Travel_Rarely,25,1,2,2,3,2,2,23,21,5,0,No
1216,39,Male,Married,Sales,Manager,3,Medical,1,18116,15,0,No,Non-Travel,27,1,1,2,3,2,4,5,1,18,1,Yes
1217,53,Female,Divorced,Sales,Sales Representative,2,Life Sciences,3,4019,20,1,Yes,Non-Travel,26,2,2,1,3,2,9,26,25,34,0,No
1218,22,Male,Single,Research & Development,Research Scientist,3,Life Sciences,3,6564,17,2,No,Travel_Rarely,12,3,1,2,3,4,2,17,11,7,1,Yes
1219,30,Male,Married,Research & Development,Laboratory Technician,4,Other,1,1076,11,2,No,Travel_Rarely,27,1,3,2,3,3,7,23,13,15,0,No
1220,46,Male,Married,Research & Development,Healthcare Representative,2,Medical,3,13194,14,1,No,Travel_Rarely,20,3,2,3,3,2,2,36,30,30,0,No
1221,48,Male,Single,Research & Development,Manufacturing Director,1,Life Sciences,4,19899,16,0,No,Non-Travel,7,2,1,2,3,3,0,23,8,32,0,No
1222,33,Male,Single,Research & Development,Manufacturing Director,3,Medical,3,2546,21,0,No,Travel_Rarely,25,2,3,2,3,1,8,37,34,16,0,No
1223,59,Male,Married,Sales,Manager,2,Life Sciences,1,17790,22,0,No,Travel_Rarely,24,1,3,1,3,2,8,33,20,42,0,No
1224,47,Female,Single,Research & Development,Laboratory Technician,3,Medical,3,12558,19,0,No,Travel_Rarely,8,1,1,1,3,1,5,39,9,27,0,No
1225,33,Male,Married,Sales,Sales Representative,4,Medical,1,6689,21,1,Yes,Non-Travel,9,4,2,3,4,4,9,14,6,14,0,No
1226,29,Female,Married,Sales,Sales Executive,2,Life Sciences,1,9756,18,2,No,Travel_Rarely,14,3,3,1,3,0,0,10,3,10,0,No
1227,34,Male,Married,Human Resources,Manager,1,Marketing,3,16125,12,1,No,Travel_Rarely,5,1,1,2,3,5,7,21,19,17,0,No
1228,33,Male,Single,Research & Development,Healthcare Representative,1,Life Sciences,1,3950,21,2,Yes,Travel_Rarely,21,4,2,2,4,4,1,23,22,14,1,Yes
1229,29,Female,Married,Research & Development,Healthcare Representative,3,Technical Degree,1,11858,13,2,No,Travel_Rarely,19,3,3,2,3,4,8,0,0,9,0,No
1230,25,Female,Single,Research & Development,Laboratory Technician,4,Other,2,8076,20,1,No,Travel_Rarely,21,1,1,1,3,4,7,17,10,4,1,Yes
1231,37,Male,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,4,11160,23,1,Yes,Travel_Rarely,16,4,3,2,3,2,2,11,3,21,0,No
1232,20,Female,Married,Research & Development,Healthcare Representative,3,Technical Degree,1,18994,15,0,No,Non-Travel,24,4,3,2,3,1,4,27,3,0,0,No
1233,33,Male,Divorced,Research & Development,Research Scientist,2,Medical,4,18873,21,2,No,Travel_Rarely,12,3,1,3,3,5,8,39,16,14,0,No
1234,47,Female,Married,Research & Development,Laboratory Technician,2,Medical,2,16135,17,0,No,Non-Travel,21,4,3,3,3,2,0,6,4,27,0,No
1235,40,Male,Married,Sales,Manager,3,Life Sciences,2,16622,13,0,Yes,Travel_Rarely,4,3,1,3,3,0,8,22,10,24,0,No
1236,45,Male,Single,Research & Development,Healthcare Representative,2,Medical,2,7456,22,1,Yes,Travel_Rarely,8,3,2,1,3,5,3,20,2,27,1,Yes
1237,57,Male,Single,Sales,Manager,2,Other,2,6508,17,0,No,Travel_Rarely,7,3,1,2,3,4,3,33,21,42,0,No
1238,22,Male,Married,Sales,Sales Executive,2,Life Sciences,4,7282,15,0,No,Travel_Rarely,15,2,2,2,3,3,3,10,4,6,0,No
1239,37,Male,Single,Research & Development,Healthcare Representative,3,Life Sciences,3,2308,20,0,Yes,Travel_Frequently,6,4,3,2,3,0,9,21,10,22,1,Yes
1240,57,Male,Divorced,Sales,Manager,1,Life Sciences,3,7710,16,1,No,Non-Travel,5,3,1,3,3,1,8,34,26,41,0,No
1241,18,Female,Married,Human Resources,Manager,4,Medical,4,6003,16,0,Yes,Travel_Rarely,14,1,1,2,3,0,5,28,4,0,0,No
1242,47,Male,Divorced,Human Resources,Human Resources,1,Human Resources,1,16636,21,0,No,Travel_Rarely,21,2,1,2,3,2,7,27,13,28,0,No
1243,38,Male,Married,Human Resources,Human Resources,2,Medical,4,8498,21,1,No,Travel_Rarely,13,2,1,2,3,3,3,17,16,19,0,No
1244,37,Male,Single,Research & Development,Manufacturing Director,3,Life Sciences,1,9278,24,1,No,Travel_Rarely,10,4,2,2,4,2,2,13,2,16,0,No
1245,23,Female,Married,Sales,Manager,4,Medical,1,3840,22,1,Yes,Travel_Frequently,18,3,2,2,3,5,0,17,3,7,0,No
1246,39,Female,Single,Human Resources,Manager,2,Life Sciences,3,12611,14,2,No,Travel_Rarely,29,4,3,1,3,4,9,27,15,19,0,No
1247,35,Male,Single,Research & Development,Laboratory Technician,4,Life Sciences,2,12828,22,1,Yes,Non-Travel,4,2,3,2,4,4,6,23,15,14,0,No
1248,25,Male,Single,Human Resources,Manager,4,Medical,3,18925,18,2,No,Travel_Rarely,8,3,3,1,3,0,3,7,4,6,1,Yes
1249,56,Male,Divorced,Human Resources,Manager,1,Life Sciences,3,3005,19,1,No,Travel_Frequently,24,1,3,2,4,4,7,7,1,37,1,Yes
1250,49,Female,Married,Research & Development,Laboratory Technician,2,Technical Degree,4,12628,12,1,Yes,Travel_Rarely,11,3,1,1,3,4,2,3,0,32,0,No
1251,50,Female,Married,Sales,Manager,4,Medical,4,17670,19,1,No,Travel_Rarely,17,2,2,2,3,5,0,26,3,29,0,No
1252,33,Male,Single,Research & Development,Healthcare Representative,1,Technical Degree,1,4098,21,2,No,Travel_Frequently,18,1,2,2,3,1,4,35,18,14,0,No
1253,29,Female,Married,Research & Development,Healthcare Representative,3,Other,4,1532,22,0,No,Travel_Frequently,21,3,2,2,3,1,1,4,1,11,1,Yes
1254,55,Male,Married,Sales,Sales Representative,4,Other,1,13419,14,1,No,Travel_Frequently,25,1,2,2,3,2,2,32,16,40,0,No
1255,51,Male,Married,Sales,Manager,2,Life Sciences,1,16741,16,2,Yes,Travel_Rarely,26,1,3,3,4,2,5,33,25,34,1,Yes
1256,31,Female,Single,Research & Development,Laboratory Technician,3,Other,2,9176,24,1,No,Travel_Rarely,11,2,1,2,3,1,2,29,21,11,0,No
1257,53,Female,Married,Human Resources,Manager,4,Technical Degree,2,6199,17,0,No,Travel_Rarely,16,1,2,1,3,0,2,7,6,38,0,No
1258,50,Female,Married,Research & Development,Healthcare Representative,4,Marketing,3,5584,14,2,No,Non-Travel,12,4,1,3,3,1,5,38,27,33,0,No
1259,40,Male,Single,Research & Development,Healthcare Representative,2,Life Sciences,2,8736,18,1,No,Travel_Rarely,13,2,1,3,3,2,4,25,0,24,0,No
1260,19,Male,Divorced,Sales,Sales Representative,4,Life Sciences,1,16387,23,1,No,Travel_Rarely,27,4,1,2,3,3,9,36,35,3,1,Yes
1261,58,Female,Single,Research & Development,Manufacturing Director,2,Other,4,2806,24,1,No,Travel_Rarely,16,1,1,1,3,4,8,33,1,38,0,No
1262,38,Female,Married,Human Resources,Manager,2,Life Sciences,2,3140,20,0,No,Travel_Rarely,23,4,2,1,3,5,0,6,0,20,0,No
1263,19,Male,Single,Sales,Manager,2,Life Sciences,2,15909,18,2,No,Non-Travel,26,3,2,3,3,3,2,39,39,0,0,No
1264,44,Male,Single,Research & Development,Laboratory Technician,2,Life Sciences,2,18208,11,1,No,Travel_Rarely,21,1,2,1,3,3,2,27,5,23,0,No
1265,26,Female,Divorced,Research & Development,Laboratory Technician,4,Human Resources,2,12341,18,1,Yes,Travel_Rarely,1,3,3,2,4,4,5,38,20,11,0,No
1266,18,Female,Divorced,Research & Development,Research Scientist,3,Medical,1,7675,20,2,No,Travel_Rarely,16,4,2,2,3,1,7,38,8,0,1,Yes
1267,28,Female,Married,Research & Development,Laboratory Technician,3,Human Resources,1,17535,24,0,No,Non-Travel,15,3,3,2,3,0,2,27,12,8,0,No
1268,20,Female,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,3,13488,22,0,No,Travel_Rarely,6,1,3,2,3,3,2,13,10,3,0,No
1269,40,Male,Divorced,Research & Development,Healthcare Representative,2,Life Sciences,4,2419,13,0,Yes,Travel_Rarely,12,3,3,2,3,0,5,37,15,22,0,No
1270,43,Female,Married,Sales,Sales Executive,4,Medical,3,13674,15,0,Yes,Travel_Frequently,8,4,2,3,3,5,7,3,3,23,1,Yes
1271,21,Female,Divorced,Research & Development,Manufacturing Director,4,Medical,3,1543,24,0,No,Travel_Rarely,7,4,2,2,4,5,5,17,1,0,0,No
1272,35,Male,Married,Research & Development,Manufacturing Director,1,Life Sciences,2,4373,20,1,Yes,Travel_Rarely,2,4,2,2,3,5,9,24,9,18,1,Yes
1273,23,Female,Married,Research & Development,Research Scientist,3,Life Sciences,4,18425,18,1,No,Travel_Frequently,12,1,3,3,3,2,2,6,3,5,0,No
1274,52,Female,Married,Human Resources,Manager,4,Life Sciences,2,4351,21,1,Yes,Travel_Rarely,21,4,3,3,3,3,3,37,7,34,1,Yes
1275,39,Male,Single,Research & Development,Research Scientist,1,Life Sciences,1,14474,16,2,Yes,Non-Travel,14,1,1,3,3,5,0,27,10,20,1,Yes
1276,32,Female,Divorced,Research & Development,Manufacturing Director,3,Medical,3,5509,14,0,Yes,Non-Travel,16,3,3,1,3,2,7,4,1,16,1,Yes
1277,39,Female,Single,Research & Development,Laboratory Technician,4,Life Sciences,4,2181,14,2,Yes,Travel_Rarely,11,4,3,1,4,5,3,2,0,24,0,No
1278,54,Male,Divorced,Research & Development,Healthcare Representative,2,Life Sciences,1,9016,22,0,No,Travel_Rarely,20,3,2,2,3,1,5,30,24,33,0,No
1279,59,Female,Single,Research & Development,Research Scientist,1,Life Sciences,3,2650,14,0,No,Travel_Rarely,9,2,1,2,3,3,2,19,16,43,0,No
1280,29,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,4,17864,16,2,No,Travel_Rarely,10,3,1,2,3,2,5,18,6,12,0,No
1281,59,Female,Single,Research & Development,Laboratory Technician,1,Human Resources,3,9747,17,1,No,Travel_Frequently,17,2,1,1,3,5,8,10,7,42,0,No
1282,55,Male,Divorced,Sales,Manager,1,Life Sciences,4,5735,23,2,No,Travel_Rarely,12,3,2,2,3,2,8,39,2,34,0,No
1283,35,Female,Single,Research & Development,Laboratory Technician,1,Life Sciences,3,12798,15,1,No,Travel_Rarely,6,1,1,2,3,5,9,2,1,17,0,No
1284,52,Male,Married,Sales,Sales Representative,2,Medical,2,12026,20,0,No,Non-Travel,19,3,1,1,3,1,2,22,19,32,0,No
1285,47,Male,Married,Research & Development,Research Scientist,3,Medical,3,1372,24,1,No,Travel_Rarely,11,1,2,3,4,0,2,6,4,26,1,Yes
1286,41,Male,Single,Sales,Sales Representative,3,Medical,3,11367,18,0,No,Non-Travel,9,1,1,1,3,5,3,22,18,24,0,No
1287,59,Male,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,4,4318,17,0,No,Travel_Rarely,21,4,3,2,3,0,6,6,6,43,0,No
1288,47,Male,Single,Research & Development,Laboratory Technician,2,Marketing,4,17938,18,1,No,Travel_Rarely,29,1,3,1,3,3,2,33,8,32,1,Yes
1289,31,Male,Married,Sales,Manager,3,Medical,2,4249,14,0,No,Travel_Rarely,6,2,3,3,3,1,9,18,18,10,0,No
1290,23,Female,Married,Research & Development,Laboratory Technician,4,Life Sciences,4,7674,18,1,No,Travel_Rarely,27,4,3,3,4,3,7,8,5,5,0,No
1291,20,Female,Single,Sales,Sales Representative,4,Life Sciences,3,13930,23,2,No,Travel_Rarely,25,4,3,3,3,0,7,17,7,5,0,No
1292,33,Female,Single,Sales,Sales Executive,1,Medical,4,2945,16,0,No,Travel_Rarely,25,3,3,3,3,1,5,24,21,18,0,No
1293,24,Female,Married,Research & Development,Healthcare Representative,2,Medical,4,14977,13,0,No,Travel_Rarely,24,1,3,3,3,4,3,13,1,9,1,Yes
1294,31,Female,Divorced,Research & Development,Laboratory Technician,3,Other,4,12206,23,2,No,Travel_Frequently,25,1,3,3,3,1,4,24,22,12,0,No
1295,26,Male,Single,Sales,Sales Representative,2,Medical,2,13007,18,0,Yes,Travel_Rarely,16,2,3,2,3,1,1,18,1,11,0,No
1296,32,Female,Single,Research & Development,Manufacturing Director,2,Marketing,2,1891,23,2,No,Travel_Rarely,20,3,2,2,3,4,5,38,10,13,0,No
1297,38,Female,Divorced,Research & Development,Healthcare Representative,3,Life Sciences,1,7932,17,2,Yes,Travel_Rarely,16,3,2,1,3,2,2,14,14,18,0,No
1298,52,Male,Single,Sales,Manager,3,Technical Degree,2,14717,20,0,No,Travel_Rarely,6,4,3,2,4,2,5,15,0,32,0,No
1299,19,Female,Married,Research & Development,Healthcare Representative,2,Medical,2,6213,15,2,No,Travel_Rarely,5,4,2,3,3,2,4,26,13,4,0,No
1300,44,Male,Married,Sales,Manager,4,Medical,2,8297,21,2,Yes,Travel_Rarely,21,4,2,2,4,0,1,39,15,26,0,No
1301,19,Female,Single,Sales,Sales Representative,2,Life Sciences,3,4212,14,2,Yes,Travel_Rarely,4,2,3,1,3,1,4,9,0,3,0,No
1302,52,Female,Married,Research & Development,Manufacturing Director,3,Life Sciences,1,3253,11,0,Yes,Non-Travel,2,2,3,3,4,5,4,3,1,32,1,Yes
1303,35,Female,Divorced,Research & Development,Manufacturing Director,2,Marketing,3,1027,20,2,No,Travel_Frequently,28,4,2,2,3,4,8,18,6,16,0,No
1304,31,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,2,18034,13,1,No,Travel_Rarely,6,3,3,2,3,5,7,27,15,13,0,No
1305,37,Male,Married,Research & Development,Healthcare Representative,4,Life Sciences,2,4092,12,1,No,Travel_Rarely,9,2,3,1,4,0,6,20,13,22,0,No
1306,35,Female,Married,Human Resources,Human Resources,2,Life Sciences,1,9530,18,2,No,Travel_Rarely,28,3,3,3,3,4,2,13,13,17,0,No
1307,27,Male,Married,Research & Development,Research Scientist,4,Life Sciences,1,18258,24,1,No,Non-Travel,17,3,3,1,3,5,9,32,27,9,1,Yes
1308,42,Male,Single,Sales,Sales Executive,2,Medical,4,1782,18,0,No,Travel_Rarely,14,1,2,3,3,0,3,9,4,21,0,No
1309,19,Female,Married,Research & Development,Manufacturing Director,2,Medical,2,5741,22,2,No,Travel_Rarely,7,4,1,3,3,0,5,18,10,3,0,No
1310,42,Female,Married,Sales,Manager,3,Life Sciences,2,7804,15,0,No,Travel_Rarely,22,1,2,2,4,0,2,29,15,27,0,No
1311,50,Male,Single,Research & Development,Manufacturing Director,1,Medical,3,7993,24,1,No,Non-Travel,19,4,1,1,3,4,8,21,18,34,1,Yes
1312,53,Male,Divorced,Sales,Sales Representative,3,Technical Degree,4,3576,15,1,Yes,Travel_Rarely,1,4,1,1,3,5,7,2,0,33,1,Yes
1313,48,Male,Married,Sales,Sales Executive,2,Human Resources,2,17130,21,1,No,Travel_Rarely,29,3,1,1,3,5,5,36,25,32,0,No
1314,31,Male,Divorced,Human Resources,Human Resources,1,Medical,3,2683,14,1,No,Travel_Rarely,20,4,2,3,3,3,3,17,5,14,0,No
1315,18,Male,Single,Research & Development,Healthcare Representative,1,Medical,1,11884,11,0,No,Travel_Rarely,25,3,2,1,3,0,6,10,10,0,0,No
1316,33,Female,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,3,12581,11,2,No,Travel_Rarely,15,3,2,3,3,2,2,1,0,13,0,No
1317,20,Female,Married,Research & Development,Manufacturing Director,2,Medical,2,1748,23,0,Yes,Travel_Rarely,18,4,2,1,3,1,9,11,8,5,0,No
1318,52,Female,Divorced,Sales,Sales Representative,3,Marketing,3,2554,16,2,Yes,Travel_Rarely,3,3,2,1,3,3,7,5,1,36,1,Yes
1319,58,Male,Divorced,Sales,Sales Representative,1,Medical,3,10336,14,1,No,Travel_Rarely,18,3,1,2,3,3,0,39,16,39,0,No
1320,23,Female,Divorced,Sales,Sales Executive,1,Life Sciences,4,6136,14,1,Yes,Travel_Rarely,2,3,2,1,3,4,2,28,11,8,0,No
1321,42,Female,Divorced,Research & Development,Laboratory Technician,3,Medical,4,10074,13,1,No,Travel_Rarely,10,2,1,2,3,3,4,29,22,27,1,Yes
1322,30,Female,Single,Research & Development,Research Scientist,3,Other,1,11501,24,1,No,Non-Travel,11,3,2,2,3,5,4,1,1,10,0,No
1323,51,Male,Married,Research & Development,Healthcare Representative,1,Technical Degree,4,14758,19,0,Yes,Travel_Rarely,27,2,2,3,4,4,9,8,5,34,1,Yes
1324,25,Female,Single,Sales,Manager,3,Marketing,3,10054,13,2,No,Travel_Frequently,24,2,3,1,3,4,1,1,1,6,0,No
1325,38,Male,Married,Human Resources,Human Resources,4,Life Sciences,4,19676,18,2,Yes,Non-Travel,3,3,1,1,4,2,9,28,4,21,0,No
1326,51,Female,Divorced,Research & Development,Research Scientist,1,Life Sciences,2,10530,12,1,No,Travel_Rarely,7,3,2,1,3,0,7,32,2,32,0,No
1327,21,Male,Single,Research & Development,Manufacturing Director,4,Technical Degree,3,9678,14,0,No,Non-Travel,8,2,2,2,3,3,4,9,9,0,0,No
1328,42,Female,Married,Research & Development,Healthcare Representative,2,Life Sciences,3,12292,11,1,Yes,Travel_Rarely,19,2,2,1,3,0,6,33,23,27,0,No
1329,32,Female,Married,Research & Development,Laboratory Technician,4,Medical,3,8007,21,2,Yes,Travel_Rarely,18,3,3,3,3,0,6,7,6,11,0,No
1330,21,Male,Single,Sales,Manager,3,Medical,2,14449,15,2,No,Non-Travel,13,3,1,3,3,0,4,36,16,2,0,No
1331,29,Male,Single,Research & Development,Healthcare Representative,1,Medical,3,13706,12,0,No,Non-Travel,13,4,2,1,4,4,7,32,25,10,0,No
1332,49,Male,Single,Research & Development,Manufacturing Director,4,Medical,4,14742,21,2,Yes,Travel_Rarely,24,2,2,2,3,0,8,5,3,32,0,No
1333,49,Male,Single,Sales,Sales Executive,3,Human Resources,2,2278,23,0,No,Travel_Rarely,19,2,2,3,3,3,3,39,11,34,0,No
1334,45,Male,Married,Sales,Sales Representative,3,Life Sciences,3,8877,11,1,No,Travel_Rarely,23,4,3,3,3,4,3,18,0,29,0,No
1335,30,Female,Married,Sales,Sales Representative,4,Technical Degree,4,13382,11,1,No,Travel_Frequently,12,2,2,2,3,3,7,31,20,15,0,No
1336,48,Male,Single,Sales,Manager,1,Technical Degree,4,19996,12,0,No,Travel_Rarely,17,1,1,3,3,4,0,26,18,30,1,Yes
1337,31,Male,Divorced,Research & Development,Manufacturing Director,4,Other,1,6970,15,1,No,Travel_Rarely,28,2,1,2,4,1,3,0,0,12,0,No
1338,37,Male,Married,Research & Development,Laboratory Technician,2,Medical,4,16743,22,0,No,Travel_Frequently,22,4,1,3,3,1,5,32,20,17,0,No
1339,35,Male,Married,Research & Development,Healthcare Representative,4,Medical,4,10670,19,1,No,Travel_Rarely,12,1,1,2,3,1,3,39,17,15,0,No
1340,46,Female,Single,Sales,Sales Representative,4,Other,1,9578,16,1,No,Travel_Rarely,28,3,2,3,3,1,5,31,10,26,0,No
1341,23,Female,Married,Research & Development,Research Scientist,1,Medical,1,8566,22,2,Yes,Travel_Rarely,13,4,3,1,4,4,4,4,3,2,0,No
1342,49,Female,Married,Research & Development,Manufacturing Director,4,Medical,2,19073,14,2,No,Travel_Rarely,25,4,3,3,4,0,8,16,2,33,0,No
1343,46,Male,Married,Sales,Manager,3,Life Sciences,4,9442,13,0,No,Travel_Rarely,12,3,3,3,3,2,9,7,4,29,0,No
1344,19,Male,Married,Research & Development,Laboratory Technician,1,Life Sciences,2,16662,18,1,No,Travel_Rarely,19,4,2,1,4,5,8,33,31,3,0,No
1345,40,Male,Single,Research & Development,Research Scientist,3,Medical,2,10120,13,1,No,Travel_Frequently,14,2,3,1,3,2,3,8,7,19,0,No
1346,36,Male,Divorced,Research & Development,Laboratory Technician,1,Medical,3,6691,11,1,No,Travel_Rarely,7,3,1,1,4,1,3,22,14,20,0,No
1347,48,Male,Married,Research & Development,Healthcare Representative,2,Marketing,2,16488,14,2,No,Travel_Frequently,13,4,2,1,3,0,7,34,4,32,1,Yes
1348,22,Female,Married,Sales,Manager,2,Life Sciences,2,16056,21,0,No,Travel_Rarely,6,3,3,2,3,3,9,6,3,7,0,No
1349,36,Male,Divorced,Research & Development,Manufacturing Director,2,Technical Degree,2,9093,23,0,No,Travel_Frequently,24,3,1,2,3,0,3,14,9,16,0,No
1350,51,Male,Married,Research & Development,Manufacturing Director,4,Medical,2,17462,15,0,Yes,Non-Travel,19,3,1,3,3,3,1,19,19,32,0,No
